id,user,uid,version,changeset,timestamp 
322565928,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565929,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565930,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565931,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565932,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565933,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565934,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565935,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565936,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565937,edmontongeo,2550880,1,28197656,2015-01-16T22:49:45Z
322565938,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565939,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565940,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565941,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565942,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565943,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565944,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565945,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565946,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565947,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565948,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565949,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565950,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565951,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565952,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565953,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565954,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565955,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565956,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565957,edmontongeo,2550880,1,28197656,2015-01-16T22:49:46Z
322565958,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565959,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565960,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565961,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565962,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565963,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565964,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565965,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565966,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565967,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565968,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565969,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565970,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565971,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565972,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565973,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565974,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565975,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565976,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565977,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565978,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565979,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565980,edmontongeo,2550880,1,28197656,2015-01-16T22:49:47Z
322565981,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565982,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565983,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565984,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565985,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565986,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565987,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565988,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565989,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565990,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565991,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565992,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565993,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565995,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565996,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565997,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565998,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322565999,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322566000,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322566001,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322566002,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322566003,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322566004,edmontongeo,2550880,1,28197656,2015-01-16T22:49:48Z
322566005,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566006,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566007,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566008,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566009,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566010,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566011,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566012,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566013,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566014,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566015,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566016,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566017,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566018,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566019,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566020,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566021,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566022,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566023,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566024,edmontongeo,2550880,1,28197656,2015-01-16T22:49:49Z
322566025,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566026,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566027,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566028,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566029,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566030,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566031,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566032,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566033,yegbin,3274426,2,41605919,2016-08-22T04:30:19Z
322566034,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566035,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566036,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566037,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566038,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566039,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566040,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566041,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566042,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566043,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566044,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566045,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566046,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566047,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566048,edmontongeo,2550880,1,28197656,2015-01-16T22:49:50Z
322566049,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566050,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566051,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566052,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566053,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566054,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566055,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566056,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566057,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566058,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566059,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566060,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566061,Yottabyte,312388,2,48114896,2017-04-25T08:17:07Z
322566062,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566063,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566064,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566065,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566068,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566069,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566070,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566071,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566072,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566073,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566074,edmontongeo,2550880,1,28197656,2015-01-16T22:49:51Z
322566075,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566076,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566077,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566078,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566079,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566080,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566081,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566082,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566083,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566084,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566085,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566086,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566087,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566088,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566089,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566090,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566091,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566092,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566093,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566094,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566095,edmontongeo,2550880,1,28197656,2015-01-16T22:49:52Z
322566096,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566097,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566098,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566099,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566100,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566101,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566102,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566103,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566104,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566105,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566106,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566107,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566108,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566109,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566110,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566111,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566112,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566113,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566114,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566115,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566116,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566117,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566118,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566119,edmontongeo,2550880,1,28197656,2015-01-16T22:49:53Z
322566120,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566121,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566122,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566123,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566124,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566125,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566126,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566127,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566128,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566129,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566130,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566131,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566132,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566133,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566134,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566135,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566136,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566137,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566138,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566139,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566140,edmontongeo,2550880,1,28197656,2015-01-16T22:49:54Z
322566141,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566142,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566143,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566144,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566145,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566146,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566147,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566148,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566149,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566150,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566151,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566152,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566153,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566154,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566155,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566156,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566157,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566158,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566159,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566160,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566161,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566162,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566163,edmontongeo,2550880,1,28197656,2015-01-16T22:49:55Z
322566164,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566165,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566166,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566167,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566168,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566169,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566170,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566171,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566172,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566173,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566174,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566175,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566176,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566177,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566178,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566179,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566180,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566181,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566182,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566183,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566184,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566186,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566187,edmontongeo,2550880,1,28197656,2015-01-16T22:49:56Z
322566188,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566189,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566190,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566191,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566192,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566193,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566194,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566195,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566196,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566197,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566198,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566199,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566200,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566201,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566202,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566203,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566204,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566205,edmontongeo,2550880,1,28197656,2015-01-16T22:49:57Z
322566206,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566207,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566208,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566209,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566210,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566211,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566212,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566213,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566214,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566215,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566216,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566217,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566218,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566219,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566220,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566221,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566222,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566223,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566224,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566225,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566226,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566227,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566228,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566229,edmontongeo,2550880,1,28197656,2015-01-16T22:49:58Z
322566230,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566231,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566232,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566233,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566234,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566235,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566236,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566237,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566238,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566239,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566241,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566242,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566243,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566244,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566245,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566246,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566247,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566248,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566249,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566250,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566251,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566252,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566253,edmontongeo,2550880,1,28197656,2015-01-16T22:49:59Z
322566254,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566255,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566256,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566257,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566258,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566259,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566260,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566261,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566262,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566263,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566264,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566265,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566266,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566267,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566268,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566269,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566270,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566271,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566272,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566273,edmontongeo,2550880,1,28197656,2015-01-16T22:50:00Z
322566274,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566275,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566276,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566277,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566278,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566279,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566280,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566281,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566282,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566283,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566284,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566285,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566286,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566287,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566288,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566289,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566290,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566291,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566292,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566293,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566294,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566295,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566296,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566297,edmontongeo,2550880,1,28197656,2015-01-16T22:50:01Z
322566298,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566299,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566300,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566301,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566302,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566303,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566304,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566305,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566306,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566307,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566308,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566309,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566310,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566311,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566312,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566313,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566314,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566315,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566316,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566317,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566318,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566319,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
322566320,edmontongeo,2550880,1,28197656,2015-01-16T22:50:02Z
